[2025-06-04T08:07:35.620Z] [SYSTEM] 🚀 Moonshot Trader starting...
[2025-06-04T08:07:35.744Z] [SYSTEM] 🌐 Server listening on port 4000
[2025-06-04T08:07:36.832Z] [WATCHLIST] 📥 poohtoks | Age: 59s | MC: $107900 | Holders: 21 | 6hvXSzHaDSFh4HRkDoNJwBY88TKhtjYBGrbpVssjCa8e-graduated
[2025-06-04T08:14:36.871Z] [WATCHLIST] 📥 ponder | Age: 0s | MC: $512 | Holders: 5 | 3D84obqR8SrRjDwFpZb22mtcr5dNPshAP59dqhiGpump
[2025-06-04T08:15:36.880Z] [WATCHLIST] 📥 BURGER | Age: 22s | MC: $385 | Holders: 2 | FtDpv82N1sVTbqi3KkUiNAVFJTbZvTvZrttUfYJ8pump
[2025-06-04T08:15:36.885Z] [WATCHLIST] 📥 LMY | Age: 22s | MC: $263 | Holders: 0 | 6ivU9Wk2zuSc7Gy9j3HeVNF46aLJsVts6FcYAETHpump
[2025-06-04T08:15:36.896Z] [WATCHLIST] 📥 hamsteroid | Age: 5s | MC: $1100 | Holders: 9 | H3UWTe3LoG5KsHutMMgmPNJDxxXt6jLNvjkjRFZp2wFe
[2025-06-04T08:15:36.889Z] [WATCHLIST] 📥 Ditology | Age: 20s | MC: $3700 | Holders: 92 | yqTCEi78YfqkMiYgBana3m3ZHeRCmTTbJCGvRAdpump
[2025-06-04T08:15:36.894Z] [WATCHLIST] 📥 IPO | Age: 10s | MC: $697 | Holders: 1 | 5vFjMu6dN4Qwuk12zGWo89Fqg9HT6XaS1JeA9Yhcpump
[2025-06-04T08:16:36.853Z] [WATCHLIST] 📥 JBCLONE | Age: 34s | MC: $864 | Holders: 3 | Hkse8ZpaA52w7XmgqRDhUFy5eEwd1VXzwrpvPkC5pump
[2025-06-04T08:16:36.855Z] [WATCHLIST] 📥 JM | Age: 26s | MC: $352 | Holders: 3 | 7kjfmnU5JwYWGT8f6vxpRfAdWcd35B6XCAWYG5bQpump
[2025-06-04T08:16:36.857Z] [WATCHLIST] 📥 NPC | Age: 17s | MC: $1100 | Holders: 4 | GzCqhsFSSwEjijM9mebvTHpZHdFTwPik6EVwuhFrpump
[2025-06-04T08:16:36.859Z] [WATCHLIST] 📥 FartSearch | Age: 16s | MC: $407 | Holders: 5 | Gfo1DsKVu8S18wYUXpoQsMrr2rt9CARr1cEw56GLpump
[2025-06-04T08:16:36.860Z] [WATCHLIST] 📥 $wampface | Age: 10s | MC: $1900 | Holders: 6 | 6haBHVLhecdrGVPoQAbHSPXR2t3zRSMkAL2jAdPpump
[2025-06-04T08:17:36.871Z] [WATCHLIST] 📥 SLS | Age: 9s | MC: $504 | Holders: 1 | 9bi6FNC8KtriWmzkvkNa5keHHRDeKM3F7WjZFeHNpump
[2025-06-04T08:17:36.876Z] [WATCHLIST] 📥 ur making | Age: 7s | MC: $716 | Holders: 2 | B8hg9R64WQRSezXimqzWnY8Wksm1566EGVLthSmzpump
[2025-06-04T08:17:36.880Z] [WATCHLIST] 📥 FIasdOG | Age: 7s | MC: $1800 | Holders: 2 | Bt9o5jZXBrF7xWNxG86JVbktph3iRypCXjPjFdWDpump
[2025-06-04T08:17:36.885Z] [WATCHLIST] 📥 CapyPapi | Age: 0s | MC: $405 | Holders: 3 | HQcfbZbSzDmvzAeyGuX14LYom7WiTLK13uBhtroZpump
[2025-06-04T08:17:36.891Z] [WATCHLIST] 📥 wampface | Age: 0s | MC: $390 | Holders: 2 | 2kr7s52bYBheMrmu6n6C1dM7UC1BapJUoL9zRg4ThNpG
[2025-06-04T08:18:36.854Z] [WATCHLIST] 📥 wampface | Age: 18s | MC: $3300 | Holders: 17 | 5cwR9zY3yt2rQCoTcpzXQXgjGjADop9LpxMzUgMvpump
[2025-06-04T08:18:36.856Z] [WATCHLIST] 📥 HELLCAT | Age: 13s | MC: $899 | Holders: 6 | GmmyUV6eHUP3VZsAgsaSYKBfo4RiEmUVuJtUhhdVpump
[2025-06-04T08:18:36.862Z] [WATCHLIST] 📥 nigga are | Age: 0s | MC: $379 | Holders: 3 | AkPi6LfzTUeg8Fux9djvrWwXQ1KhMJFMETMGuGxjpump
[2025-06-04T08:18:36.858Z] [WATCHLIST] 📥 RatKing | Age: 11s | MC: $0 | Holders: 0 | HxL9iyxPSXSgTn93ZCPmB3GjtysLc6hdHvgGH4ynpump
[2025-06-04T08:18:36.860Z] [WATCHLIST] 📥 Grum | Age: 0s | MC: $622 | Holders: 9 | 5vPp5NPnPUqm9XDWE8x48siryXi2gMhdj4WbT1vBpump
[2025-06-04T08:19:36.899Z] [WATCHLIST] 📥 token | Age: 14s | MC: $2900 | Holders: 17 | FFBNH1df7YowbEi4nxeGeHdfwaeBRp1tVrnHU4Xfpump
[2025-06-04T08:19:36.907Z] [WATCHLIST] 📥 THUMBASS | Age: 9s | MC: $2000 | Holders: 24 | Hkzy9kRpkkDPpcXRfy8HbZX8BvzUtoaoKF6fuKdwpump
[2025-06-04T08:19:36.911Z] [WATCHLIST] 📥 Buzzcut | Age: 8s | MC: $546 | Holders: 2 | 2PXRBsSSAst6kpkQptsTgyXRBN9EoGhcBsUwA7kCpump
[2025-06-04T08:19:36.917Z] [WATCHLIST] 📥 wampface | Age: 4s | MC: $479 | Holders: 4 | HNBvTi4JEsfqPXFFZk7fFqo5BLeBmmXCsVQ1iSbdpump
[2025-06-04T08:19:36.923Z] [WATCHLIST] 📥 PYT | Age: 0s | MC: $0 | Holders: 0 | BMeNP9AZ7qQDYrFQWxu3sfPyUZ83J3krdbrkAbTqpump
[2025-06-04T08:20:36.909Z] [WATCHLIST] 📥 wampface | Age: 19s | MC: $759 | Holders: 1 | EvLwijQkBF21rpgsfM27fiuKaZ2zQS43jLxMuWdCHrWZ
[2025-06-04T08:20:36.891Z] [WATCHLIST] 📥 DITO | Age: 57m | MC: $1.2 | Holders: 16 | 5H3teTHzdQFfGPFi6yKnWXFhg13wsES8AsFzkNz6pump-graduated
[2025-06-04T08:20:36.914Z] [WATCHLIST] 📥 BuzzCut | Age: 2s | MC: $557 | Holders: 4 | CnRdZHKY5yddYrBQTq46nteDRjuJN1WibwTF4vQApump
[2025-06-04T08:20:36.903Z] [WATCHLIST] 📥 accent | Age: 20s | MC: $344 | Holders: 2 | 8pWsYCvvRJvpTjDdbDyRyYBdqjMpzpfqWtDBJYMTpump
[2025-06-04T08:20:36.917Z] [WATCHLIST] 📥 $wampface | Age: 0s | MC: $374 | Holders: 2 | FfkyTk3u18pV2eqtgCcTdATGL5HBeHiSPaFWFM6mpump
[2025-06-04T08:20:36.912Z] [WATCHLIST] 📥 Swampface | Age: 17s | MC: $1500 | Holders: 4 | h4yjrGpENn4VbUPgMvvVkmuSK1iy8V8UEyFnT5Gpump
[2025-06-04T08:21:36.881Z] [WATCHLIST] 📥 Mofusand | Age: 24s | MC: $32600 | Holders: 3 | e5xCWvncmrAqAFUBxVFYHr9pG1T1CbT58KGLLeXpump-graduated
[2025-06-04T08:21:36.890Z] [WATCHLIST] 📥 SWOLE | Age: 12h | MC: $92100 | Holders: 605 | HVtCsbFxn8GBc7gc7M8JmpoTd3AbkpLgtzCecvaHpump-aboutToGraduate
[2025-06-04T08:21:36.895Z] [WATCHLIST] 📥 PUMP | Age: 4s | MC: $415 | Holders: 2 | B1vsc18bmezHaeie5uDtgHLjisVZjNCVCdTC8sDzpump
[2025-06-04T08:21:36.902Z] [WATCHLIST] 📥 SUN | Age: 4s | MC: $1200 | Holders: 7 | 7WDR5gjZGd2ciczWT7uNeKhavQraaMYicjPzTjxcpump
[2025-06-04T08:21:36.904Z] [WATCHLIST] 📥 MABA | Age: 4s | MC: $155 | Holders: 1 | EQkFgVLYF2T8sScXzDtZ3JvkJuj5DKRHsgaraMmEpump
[2025-06-04T08:21:36.906Z] [WATCHLIST] 📥 capypapi | Age: 2s | MC: $951 | Holders: 5 | EPr2TbTeMjxKhJk7rCUGVibiKrNRd2WgDZkQoporpump
[2025-06-04T08:21:36.909Z] [WATCHLIST] 📥 FRANK | Age: 0s | MC: $608 | Holders: 6 | 9RbCZAz65XY1ECHYZXNEP6ZmiaWApY2yF3FZRx9Kpump
[2025-06-04T08:22:36.901Z] [WATCHLIST] 📥 Solana | Age: 8s | MC: $246 | Holders: 3 | JDmgkEREvWRn74wwZr65XvtfHCAcamNMxan9MFUipump
[2025-06-04T08:22:36.905Z] [WATCHLIST] 📥 CryptoCatC | Age: 6s | MC: $576 | Holders: 4 | 6opJSE7ZYMuRdmuQSwEeus5FtkgAZEFFMwyzzqoPpump
[2025-06-04T08:22:36.909Z] [WATCHLIST] 📥 orcat | Age: 5s | MC: $529 | Holders: 6 | 8jpp9FYtZtMmjfQqBKysSXZYpyqGjsifyZaTDtpApump
[2025-06-04T08:22:36.911Z] [WATCHLIST] 📥 THUMP | Age: 2s | MC: $1000 | Holders: 5 | 2c6YXXMSfP8YFGkqJKfWDdNZDQ4vq3D8bmLosk88pump
[2025-06-04T08:22:36.914Z] [WATCHLIST] 📥 $wampface | Age: 0s | MC: $549 | Holders: 2 | 8ugxEG2pLd6ffCDY1GUiY89qq4UoNWCVgaDnjtKCpump
[2025-06-04T08:24:36.649Z] [WATCHLIST] 📥 Rock | Age: 1s | MC: $12700 | Holders: 106 | HrrvL1UG6Dox9KF1NyJtxmww5UJanijwxrrg44NoWV1Q-aboutToGraduate
[2025-06-04T08:24:36.653Z] [WATCHLIST] 📥 Mochi | Age: 1s | MC: $10200 | Holders: 68 | 8NJqsGsjWKnL48FzXWZikf84e3BS5QVAzZ1spoxspump-aboutToGraduate
[2025-06-04T08:24:36.657Z] [WATCHLIST] 📥 BrTh | Age: 10s | MC: $7500 | Holders: 7 | EcWemzstsGyToKdw1gs5mS4FS9qw7sif7W2h6tPGpump
[2025-06-04T08:24:36.659Z] [WATCHLIST] 📥 RGM | Age: 10s | MC: $453 | Holders: 1 | HV4cAghUi7WhREmy3vZSvB5AeaRvQUyibqFX1V4Gpump
[2025-06-04T08:24:36.661Z] [WATCHLIST] 📥 Porkemon | Age: 10s | MC: $705 | Holders: 5 | 7nZJA85sv1RupTo3DvtjaS6w5VmHW1DSMrH81i3Vpump
[2025-06-04T08:24:36.663Z] [WATCHLIST] 📥 AI | Age: 10s | MC: $3000 | Holders: 5 | 6sihVYzPAxcXC2VZWKzE2ZQC8gxT4rze7nPA5FDXWwGF
[2025-06-04T08:24:36.666Z] [WATCHLIST] 📥 Cassh | Age: 12s | MC: $3300 | Holders: 5 | AzLUVu1Wd1Rz7LRR6XwQEqWvjRaxXiawRExwzDbrpump
[2025-06-04T08:24:36.668Z] [WATCHLIST] 📥 Nasicampur | Age: 15s | MC: $243 | Holders: 2 | DC6UP9GjszgRosbayhZCJ3T8hgmgi9picMwwQ7U5pump
[2025-06-04T08:24:36.670Z] [WATCHLIST] 📥 bobcat | Age: 16s | MC: $1100 | Holders: 8 | 4sKF4sS4uZpWcu4apWovSuxKd3EnMH4UgnWDwWMApump
[2025-06-04T08:24:36.672Z] [WATCHLIST] 📥 Ditology | Age: 38s | MC: $665600 | Holders: 35 | 2Tq152bvoA8MHtEivpRGmERSUyNhBwrJwixQoNN6pump-graduated
[2025-06-04T08:24:36.674Z] [WATCHLIST] 📥 PUMP | Age: 43s | MC: $1.2 | Holders: 1 | 5dnMu3EaJJ8DVPpffbzRtV2C7hSij8mVUujk1yZspump-graduated
[2025-06-04T08:24:36.655Z] [WATCHLIST] 📥 Navy seal | Age: 9s | MC: $460 | Holders: 1 | bkfTmWomA9aCwoCRHTNK4qRi71H5h7xn3RNjLqbpump
[2025-06-04T08:25:36.643Z] [WATCHLIST] 📥 Molang | Age: 0s | MC: $444 | Holders: 3 | DXfYNoaa6pWovuMHyHiXMwrxzx1jZVnfnn3CKMHtpump
[2025-06-04T08:25:36.646Z] [WATCHLIST] 📥 BÁNHMÌ | Age: 14s | MC: $409 | Holders: 1 | DPLB8LH1Nov4q9AGvDcjYQSvZYMWaW66sgja1F1tpump
[2025-06-04T08:25:36.649Z] [WATCHLIST] 📥 ROCK | Age: 24s | MC: $288 | Holders: 4 | 6ZyWrMMZN6U1kwD4g6SN7jNafpWoh7grGQfhLWrpump
[2025-06-04T08:25:36.662Z] [WATCHLIST] 📥 ana | Age: 26s | MC: $311 | Holders: 3 | HinJUd5W9zwSnubd2k4NvZAb8YfMbokc3JTUNkwYpump
[2025-06-04T08:25:36.665Z] [WATCHLIST] 📥 MNDH | Age: 30s | MC: $6500 | Holders: 10 | 53AxdFdGbrYzuCdLbgMttxiKpFUzkAFa19xZFsQepump
[2025-06-04T08:26:36.656Z] [WATCHLIST] 📥 Cigar | Age: 15s | MC: $314 | Holders: 1 | 7TfiWJCALAhXs1o7LchDcyCvV9rjX4Co79EJB2H1pump
[2025-06-04T08:26:36.660Z] [WATCHLIST] 📥 jou | Age: 17s | MC: $144 | Holders: 1 | 8d1ges8jzfAJEpNVBWuBW4wGCmdxBbgGKF1ZrtWUpump
[2025-06-04T08:26:36.663Z] [WATCHLIST] 📥 INSURANCE | Age: 25s | MC: $537 | Holders: 3 | CeUHZr4oUeQ15gTsSiCh4yj5waLH68yRALdWWpBDpump
[2025-06-04T08:26:36.666Z] [WATCHLIST] 📥 LQMC | Age: 27s | MC: $1700 | Holders: 5 | FN83UgLJnZrUELfCU6pU6TGuyHkNBh1YkPx4LqaLpump
[2025-06-04T08:26:36.668Z] [WATCHLIST] 📥 Hare | Age: 33s | MC: $1800 | Holders: 9 | 4gN5usGdg8Y8dxoj5w3MDxJ4rtW6xgsq6gnvGXNcpump
[2025-06-04T08:27:36.673Z] [WATCHLIST] 📥 TEDDY | Age: 0s | MC: $0 | Holders: 0 | Az7q4jMx8mPfWxoj7ncibQfy5L35Coxso9MmgfKFpump
[2025-06-04T08:27:36.682Z] [WATCHLIST] 📥 POTUS | Age: 3s | MC: $637 | Holders: 1 | A73NHS4oZY7c92N6NeNHNzLvGADRtWZFQrwCGjB9pump
[2025-06-04T08:27:36.688Z] [WATCHLIST] 📥 ECOFY | Age: 6s | MC: $0 | Holders: 0 | ABz9eywNJBnUfXJ7EnPr3h15dTuL5MwFbr1xayGc3VN6
[2025-06-04T08:27:36.697Z] [WATCHLIST] 📥 STC | Age: 8s | MC: $474 | Holders: 4 | Gtmdcn1pnM7fvUh1rBL79EXbYrPPdjsfbotcJvcnpump
[2025-06-04T08:27:36.700Z] [WATCHLIST] 📥 GlobalRun | Age: 12s | MC: $1900 | Holders: 7 | 3LrRy6CwguJ9dt8zRHFjU8Vz2GRsDuvMcamvvMmdpump
[2025-06-04T08:28:36.932Z] [WATCHLIST] 📥 MAKE MONEY | Age: 5s | MC: $377 | Holders: 1 | GPhZPEcrqtx6gaJowgfLuPoYjNbx6DGVyK8NGRzSpump
[2025-06-04T08:28:36.940Z] [WATCHLIST] 📥 Gabriel | Age: 9s | MC: $720 | Holders: 1 | 9n6QN53WJz8r1eHrPsnDdMSUL8zdxY64n3X359GCpump
[2025-06-04T08:28:36.945Z] [WATCHLIST] 📥 TEDDY | Age: 9s | MC: $1000 | Holders: 2 | 5uW8wR46mgAzbfZFvFTRc141CgVsQSKY2ov1oJ3opump
[2025-06-04T08:28:36.951Z] [WATCHLIST] 📥 Green | Age: 14s | MC: $426 | Holders: 2 | 5doARqZrGGhRZsb8Jw9n1PjVhZjsuxJuQxVPzxyFpump
[2025-06-04T08:28:36.959Z] [WATCHLIST] 📥 Grilla | Age: 19s | MC: $2000 | Holders: 9 | 6uoj4vR6EXFCxWxN2kq1mZZBB5MvwCVX3AEKyL24pump
[2025-06-04T08:29:36.957Z] [WATCHLIST] 📥 FYP | Age: 0s | MC: $1300 | Holders: 9 | 4qWA9rtyfnB4QQ6MNKUmDvwF7FUFbv459BUsQeBrpump
[2025-06-04T08:29:36.965Z] [WATCHLIST] 📥 GRADIENT | Age: 9s | MC: $1800 | Holders: 3 | 5G8PST2eufhgxJ46n459uPgY1xjjtog5h8EadA1wpump
[2025-06-04T08:29:36.984Z] [WATCHLIST] 📥 corndog | Age: 17s | MC: $1500 | Holders: 8 | 3kKD2voZD829yVmhJaVHSNf8yZA5MrkmymFYumxeX7no
[2025-06-04T08:29:36.971Z] [WATCHLIST] 📥 Juju | Age: 10s | MC: $732 | Holders: 1 | Ag61Le6JuTtP5mXhvXqV5BydZiU6gESHiZ8C25zbpump
[2025-06-04T08:29:36.976Z] [WATCHLIST] 📥 WYD | Age: 14s | MC: $8300 | Holders: 19 | 38Q8YdKAsWe8iozF6wqXeqz1Ev8sTH4mu86c3Daxpump
[2025-06-04T08:30:36.970Z] [WATCHLIST] 📥 TEDDY | Age: 5s | MC: $2200 | Holders: 3 | BG52qTk4qkNLMshpFsLxRJ2pYG8gTKAnf4sM1Scdpump
[2025-06-04T08:30:36.977Z] [WATCHLIST] 📥 porkemon | Age: 8s | MC: $4500 | Holders: 12 | 2rb7msPqxCdny6J5ud1WPrXzJJELafSkN7p6NNRppump
[2025-06-04T08:30:36.984Z] [WATCHLIST] 📥 NO | Age: 10s | MC: $528 | Holders: 4 | EJvSjToB65CXu623iYBHboPmuoBmrYuX5pKBtim5pump
[2025-06-04T08:30:36.990Z] [WATCHLIST] 📥 FURIE | Age: 15s | MC: $393 | Holders: 2 | J53HYFxiMHr9YQGRistNeLs2gz7uF3Z4hr6ZqzBpump
[2025-06-04T08:30:36.998Z] [WATCHLIST] 📥 FYP | Age: 27s | MC: $663 | Holders: 1 | tAAmqAbma2GLJK4zNNNNq9LZQMFwtPqhWJFqWsSpump
[2025-06-04T08:31:36.957Z] [WATCHLIST] 📥 BRN | Age: 5s | MC: $429 | Holders: 2 | 3JZadvzizJ32YQJtXBegU4RnWe9Mcf5xT1r9pWACpump
[2025-06-04T08:31:36.964Z] [WATCHLIST] 📥 STC | Age: 7s | MC: $2400 | Holders: 8 | HpPQkZUCSgL8NxwGgNtX7Q999vUpwV3upTMmMdWipump
[2025-06-04T08:31:36.988Z] [WATCHLIST] 📥 Punishment | Age: 12s | MC: $312 | Holders: 1 | GvVpxTAdAiEGupcL4ozbco5WXnxwRWq5QrQ2iuYtpump
[2025-06-04T08:31:36.991Z] [WATCHLIST] 📥 TRUTH | Age: 14s | MC: $16200 | Holders: 4 | FVre7RHXCWd2ek66D2VNWRtRfCiFL2jFnK2f9B8Tpump-graduated
[2025-06-04T08:31:36.973Z] [WATCHLIST] 📥 FUNGI | Age: 9s | MC: $570 | Holders: 2 | UTqcsV6MHKR3k15FVtrnjQFrwfuCALeuFEGXRoZpump
[2025-06-04T08:31:36.980Z] [WATCHLIST] 📥 VEGGIES | Age: 12s | MC: $1100 | Holders: 3 | EbBNHmopANUui8oezgtNDZKgAjwfwCje9yQLk9NUpump
[2025-06-04T08:32:36.970Z] [WATCHLIST] 📥 SAM | Age: 0s | MC: $330 | Holders: 3 | HKrbrUEyTQugqEpb3t5Ke18gvaRW4BuomZTME6zApump
[2025-06-04T08:32:36.970Z] [WATCHLIST] 📥 PKCAME | Age: 3s | MC: $557 | Holders: 3 | F7uUPBjfnikevYBSwhppHSaRw47mmMiUwfM4HZKKPUmP
[2025-06-04T08:32:36.982Z] [WATCHLIST] 📥 rastarat | Age: 16s | MC: $1300 | Holders: 5 | GuWfibRVEwx1HrtzDswGzFkgeAbCv7siKSQhUgWvpump
[2025-06-04T08:32:36.973Z] [WATCHLIST] 📥 EM&EM | Age: 6s | MC: $2400 | Holders: 15 | AHrt8YvDPeCA11Ek2M6x2yXpNB1ogqoZ1XoGfbSLpump
[2025-06-04T08:32:36.977Z] [WATCHLIST] 📥 Birds | Age: 7s | MC: $590 | Holders: 2 | f1VFR9CAkZWRBoKXgSieSqgT4KcqzJSPV8yKzzqpump
[2025-06-04T08:33:36.975Z] [WATCHLIST] 📥 GM | Age: 10s | MC: $362 | Holders: 1 | Aee8MAoLoJz22CkBiQD3xEYHb6FaBT7mTo7wAds2pump
[2025-06-04T08:33:36.982Z] [WATCHLIST] 📥 TGR | Age: 14s | MC: $2200 | Holders: 3 | HMov9Q3VQ6G5YbdY3SMxp8yyfm5yDoYc6xVULNRapump
[2025-06-04T08:33:36.989Z] [WATCHLIST] 📥 Wapiti | Age: 17s | MC: $1600 | Holders: 2 | 2ySMvRVavDFFkANhXYTBLVYmxQu56VJZqcUrCoAGpump
[2025-06-04T08:33:37.026Z] [WATCHLIST] 📥 CHEESEDAY | Age: 23s | MC: $344 | Holders: 2 | CtUQVdUCLZ9aFoXhq8hxSKKjs51twQ9eHW9vAHpwpump
[2025-06-04T08:33:37.033Z] [WATCHLIST] 📥 Cummunist | Age: 27s | MC: $4200 | Holders: 23 | AzSoT5hSpyTynbKBuKo9y4HaQdDG4YMkAqN4NXQRpump
[2025-06-04T08:34:36.983Z] [WATCHLIST] 📥 HOT.FUN | Age: 0s | MC: $573 | Holders: 2 | Qs6r5UQVtTK6dyJ8LoCMbsBiCkrZmQbvchtqutJpump
[2025-06-04T08:34:36.986Z] [WATCHLIST] 📥 H9 | Age: 2s | MC: $524 | Holders: 2 | JChJPjwFA9MQic3hWDUssFNyJzMnhLdDHCnc2Q1rdi92
[2025-06-04T08:34:36.999Z] [WATCHLIST] 📥 BALLS | Age: 20s | MC: $2500 | Holders: 15 | twacGCUJyciKKS22H1PgCiokJhghDFeBsGGouT9pump
[2025-06-04T08:34:36.988Z] [WATCHLIST] 📥  | Age: 3s | MC: $481 | Holders: 2 | 4gmEocUdQtZDZNgaRpkQSodK7sBSfziycoJEKVbKpump
[2025-06-04T08:34:36.997Z] [WATCHLIST] 📥 WAT | Age: 13s | MC: $379 | Holders: 3 | F4Q3zw1kFQAAvnPpdpwTDHEf5FQSehM5wnv6ETUgpump
[2025-06-04T08:35:35.353Z] [SYSTEM] 🚀 Moonshot Trader starting...
[2025-06-04T08:35:35.515Z] [SYSTEM] 🌐 Server listening on port 4000
[2025-06-04T08:35:36.732Z] [WATCHLIST] 📥 Smiley | Age: 45s | MC: $439 | Holders: 1 | DHpMsfEXkYUEFUuo6W4cJi9Ftb4wnVTzjYd97vxXpump
[2025-06-04T08:35:36.748Z] [WATCHLIST] 📥 wallahi | Age: 56s | MC: $832 | Holders: 2 | 4RgmtvVRrYAhDkFHU7f7qfBxDxtPU4qY7L7a57Z6pump
[2025-06-04T08:35:36.768Z] [WATCHLIST] 📥 H9 | Age: 102s | MC: $524 | Holders: 2 | JChJPjwFA9MQic3hWDUssFNyJzMnhLdDHCnc2Q1rdi92
[2025-06-04T08:35:36.777Z] [WATCHLIST] 📥  | Age: 103s | MC: $481 | Holders: 2 | 4gmEocUdQtZDZNgaRpkQSodK7sBSfziycoJEKVbKpump
[2025-06-04T08:35:36.781Z] [WATCHLIST] 📥 WAT | Age: 113s | MC: $379 | Holders: 3 | F4Q3zw1kFQAAvnPpdpwTDHEf5FQSehM5wnv6ETUgpump
[2025-06-04T08:35:36.783Z] [WATCHLIST] 📥 BALLS | Age: 120s | MC: $2500 | Holders: 15 | twacGCUJyciKKS22H1PgCiokJhghDFeBsGGouT9pump
[2025-06-04T08:35:36.785Z] [WATCHLIST] 📥 GM | Age: 170s | MC: $362 | Holders: 1 | Aee8MAoLoJz22CkBiQD3xEYHb6FaBT7mTo7wAds2pump
[2025-06-04T08:35:36.787Z] [WATCHLIST] 📥 TGR | Age: 174s | MC: $2200 | Holders: 3 | HMov9Q3VQ6G5YbdY3SMxp8yyfm5yDoYc6xVULNRapump
[2025-06-04T08:35:36.790Z] [WATCHLIST] 📥 Wapiti | Age: 177s | MC: $1600 | Holders: 2 | 2ySMvRVavDFFkANhXYTBLVYmxQu56VJZqcUrCoAGpump
[2025-06-04T08:35:36.738Z] [WATCHLIST] 📥 THUMP | Age: 51s | MC: $2500 | Holders: 44 | yxT7QeQ7QMimUo69D7qXyZrDRYKjhrqzexLJhJ5pump
[2025-06-04T08:35:36.743Z] [WATCHLIST] 📥 MDHH | Age: 55s | MC: $280 | Holders: 2 | 6wpBvpFuCYL8nHe7fmBk7Fn3VSAAQThYyXAro2hXpump
[2025-06-04T08:35:36.760Z] [WATCHLIST] 📥 HOT.FUN | Age: 100s | MC: $573 | Holders: 2 | Qs6r5UQVtTK6dyJ8LoCMbsBiCkrZmQbvchtqutJpump
[2025-06-04T10:43:43.749Z] [SYSTEM] 🚀 Moonshot Trader starting...
[2025-06-04T10:43:43.865Z] [ERROR] ❌ Failed to track Smiley: fetchLiveData is not a function
[2025-06-04T10:43:43.866Z] [ERROR] ❌ Failed to track THUMP: fetchLiveData is not a function
[2025-06-04T10:43:43.866Z] [ERROR] ❌ Failed to track MDHH: fetchLiveData is not a function
[2025-06-04T10:43:43.867Z] [ERROR] ❌ Failed to track wallahi: fetchLiveData is not a function
[2025-06-04T10:43:43.868Z] [ERROR] ❌ Failed to track HOT.FUN: fetchLiveData is not a function
[2025-06-04T10:43:43.868Z] [ERROR] ❌ Failed to track H9: fetchLiveData is not a function
[2025-06-04T10:43:43.868Z] [ERROR] ❌ Failed to track : fetchLiveData is not a function
[2025-06-04T10:43:43.869Z] [ERROR] ❌ Failed to track WAT: fetchLiveData is not a function
[2025-06-04T10:43:43.869Z] [ERROR] ❌ Failed to track BALLS: fetchLiveData is not a function
[2025-06-04T10:43:43.870Z] [ERROR] ❌ Failed to track GM: fetchLiveData is not a function
[2025-06-04T10:43:43.870Z] [ERROR] ❌ Failed to track TGR: fetchLiveData is not a function
[2025-06-04T10:43:43.871Z] [ERROR] ❌ Failed to track Wapiti: fetchLiveData is not a function
[2025-06-04T10:43:43.882Z] [SYSTEM] 🌐 Server listening on port 4000
[2025-06-04T10:43:45.404Z] [WATCHLIST] 📥 LED | Age: 48s | MC: $1600 | Holders: 6 | PUdGsjqnytEJUYCTiXy2cutC7YZ8bsxwTKTEFpPpump
[2025-06-04T10:43:45.407Z] [WATCHLIST] 📥 MEMEGRAVE | Age: 51s | MC: $816 | Holders: 2 | AuAAw8HxmhBHbsH3EMzt5TpbN8g52qrXu11DTWSfpump
[2025-06-04T10:43:45.411Z] [WATCHLIST] 📥 Hurricane | Age: 54s | MC: $396 | Holders: 1 | ArjfrGxXVSHWJEtCKy899GQgCcJtSCziuGyur1dWpump
[2025-06-04T10:43:45.413Z] [WATCHLIST] 📥 zzz | Age: 58s | MC: $722 | Holders: 1 | FghBQaRziJSvb8NB6Sxp8AMM4Fjn7cBeC39zM7QNpump
[2025-06-04T10:43:45.417Z] [WATCHLIST] 📥 ATR | Age: 58s | MC: $1000 | Holders: 1 | Bawnq1qo5YJzoDz4yfkQXCVhrGZaiRnhEAV5YTnfpump
[2025-06-04T10:43:45.420Z] [WATCHLIST] 📥 sov/acc | Age: 111s | MC: $472 | Holders: 2 | AagHgASxFLeBrTyVM2p8Hi1Aud7XphS3RKwiaYfypump
[2025-06-04T10:43:45.422Z] [WATCHLIST] 📥 pussy | Age: 112s | MC: $316 | Holders: 1 | 3Yp7scSRyVLKLRn8cph94HVBQE7asG7PLtGDekQ4pump
[2025-06-04T10:43:45.427Z] [WATCHLIST] 📥 DGM | Age: 116s | MC: $388 | Holders: 4 | APMS15qQnVfmDXVCmMCYR5cyVG6QTHYcSLPKws3opump
[2025-06-04T10:43:45.430Z] [WATCHLIST] 📥 10000 | Age: 117s | MC: $277 | Holders: 3 | 6DNjNgC4a8kMgEpNzxAjzqXj5z5Tm2Rxn6fay1ZYpump
[2025-06-04T10:44:43.875Z] [ERROR] ❌ Failed to track Smiley: fetchLiveData is not a function
[2025-06-04T10:44:43.877Z] [ERROR] ❌ Failed to track THUMP: fetchLiveData is not a function
[2025-06-04T10:44:43.878Z] [ERROR] ❌ Failed to track MDHH: fetchLiveData is not a function
[2025-06-04T10:44:43.879Z] [ERROR] ❌ Failed to track wallahi: fetchLiveData is not a function
